,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"[1, 223, 233, 287, 277, 196, 424, 16]",20.8355712890625,18.345104217529297,17.307113647460938,15.632547378540039,15.667160987854004,14.378157615661621,15.587396621704102,14.935123443603516,14.685017585754395,15.01404857635498
1,"[1, 180, 350, 200, 334, 1738, 185, 2580, 14, 185, 439, 2557, 209, 185, 9624, 16]",79.33419799804688,70.46552276611328,70.00775146484375,67.06401062011719,68.83322143554688,67.43348693847656,63.49372863769531,65.30986022949219,65.60983276367188,66.40315246582031
2,"[1, 422, 213, 378, 442, 281, 6389, 377, 14, 313, 353, 358, 3932, 1398, 237, 377, 16]",83.99504852294922,72.08744812011719,66.44979858398438,63.01006317138672,59.55116653442383,59.329864501953125,57.941497802734375,60.799049377441406,58.69167709350586,57.341285705566406
3,"[1, 731, 14, 223, 233, 768, 16]",16.514678955078125,15.298126220703125,15.052688598632812,13.289398193359375,13.490690231323242,12.59649658203125,12.891304016113281,12.256330490112305,11.964289665222168,12.191381454467773
4,"[1, 1439, 339, 451, 705, 1681, 244, 275, 7785, 324, 7785, 43, 220, 2356, 1119, 16, 914]",109.01419067382812,91.91801452636719,94.30026245117188,93.3948974609375,84.63771057128906,88.63114929199219,86.44548797607422,86.23091125488281,79.92376708984375,78.71588134765625
5,"[1, 735, 14, 2401, 735, 16]",30.54947853088379,29.4027042388916,26.46689224243164,30.022356033325195,26.380788803100586,28.101102828979492,28.461620330810547,25.6695556640625,26.479860305786133,26.950626373291016
6,"[1, 785, 893, 14, 185, 510, 2284, 1305, 3598, 178, 2365, 226, 185, 2230, 472, 879, 16]",83.15339660644531,76.68936157226562,70.35102844238281,67.890869140625,61.50279235839844,60.21317672729492,60.9708251953125,61.992759704589844,57.36186218261719,56.40095520019531
7,"[1, 209, 185, 6021, 3201, 7519, 339, 394, 329, 592, 1337, 185, 3486, 213, 185, 4589, 29, 209, 394, 3069, 286, 1271, 213, 4834, 29, 209, 294, 210, 503, 63, 211, 469, 4433, 1543, 244, 1510, 14]",206.04629516601562,179.90184020996094,168.16375732421875,172.09634399414062,158.4915771484375,160.53140258789062,155.993408203125,155.27162170410156,151.7522430419922,150.2894287109375
8,"[1, 280, 180, 333, 478, 200, 2132, 226, 1137, 1642, 209, 1137, 1758, 283, 478, 200, 6096, 178, 5316, 2250, 6902, 16]",114.07597351074219,114.55517578125,102.66815948486328,99.84242248535156,100.41960906982422,94.91644287109375,89.71177673339844,93.99607849121094,89.57632446289062,89.08000946044922
9,"[1, 392, 233, 287, 478, 2871, 16]",19.744951248168945,20.20223617553711,17.07862663269043,14.426117897033691,15.32231330871582,14.986949920654297,15.878096580505371,14.860227584838867,14.700517654418945,14.32809066772461
10,"[1, 476, 185, 1086, 283, 231, 33]",21.824277877807617,17.30729866027832,18.9111328125,15.946992874145508,16.471694946289062,13.370321273803711,14.858733177185059,14.835716247558594,14.189696311950684,14.136919021606445
11,"[1, 1289, 196, 454, 4102, 252, 339, 14, 223, 235, 8595, 201, 200, 771, 3209, 185, 806, 8428, 14, 335, 771, 2042, 185, 806, 1164, 14, 522, 209, 522, 14, 1289, 196, 454, 4102, 339, 226, 223, 355, 4071, 196, 639, 1905, 16]",229.95094299316406,210.0115203857422,203.35882568359375,185.2301025390625,184.6312713623047,178.17877197265625,174.83734130859375,177.06671142578125,173.01437377929688,173.38070678710938
12,"[1, 1555, 275, 2188, 7079]",32.620155334472656,26.399141311645508,17.60018539428711,16.088146209716797,18.07619857788086,12.612838745117188,14.359722137451172,12.911762237548828,14.389595031738281,13.724655151367188
13,"[1, 231, 298, 281, 3683, 14, 321, 253, 231, 33, 371, 180, 1039, 178, 2566, 33]",76.1165771484375,77.94173431396484,72.39619445800781,68.05368041992188,65.94239807128906,65.13185119628906,60.53315353393555,61.51507568359375,59.452884674072266,60.60987091064453
14,"[1, 5423, 211, 237, 28, 142, 67, 67, 1274, 16, 8180, 698, 1424, 211, 142, 69, 69]",134.83168029785156,113.36344146728516,107.16822814941406,85.5002670288086,83.92558288574219,89.35633087158203,78.52508544921875,77.50363159179688,76.41899108886719,77.96096801757812
15,"[1, 265, 368, 371, 196, 322, 226, 33]",21.89293098449707,18.222976684570312,13.90278434753418,14.246195793151855,14.881057739257812,13.256142616271973,13.728936195373535,14.0025053024292,13.360915184020996,13.160449981689453
16,"[1, 209, 361, 196, 454, 821, 514, 216, 178, 2566, 476, 196, 792, 1517, 213, 2566, 437, 293, 542, 204, 1771, 196, 320, 2881, 315, 14, 986, 324, 185, 916, 14, 2121, 244, 378, 200, 485, 813, 14, 209, 481, 2793, 6568, 185, 2727, 16]",217.66259765625,200.43861389160156,203.35272216796875,192.78817749023438,182.10667419433594,183.7659149169922,173.29122924804688,176.2812957763672,171.2796630859375,171.62734985351562
17,"[1, 283, 196, 1629, 33]",19.579570770263672,16.108184814453125,14.766233444213867,13.601272583007812,12.959086418151855,13.403465270996094,13.856668472290039,14.004398345947266,14.68875503540039,14.945686340332031
18,"[1, 209, 243, 2899, 853, 378, 14, 379, 6649, 529, 683, 813, 394, 1460, 14, 209, 3975, 887, 14, 7349, 802, 9265, 6941, 1003, 419, 16]",138.13470458984375,121.95390319824219,119.11897277832031,113.53150177001953,112.24730682373047,111.3178939819336,103.71532440185547,101.49828338623047,100.32926177978516,99.84255981445312
19,"[1, 180, 2930, 185, 785, 1922, 213, 636, 986, 324, 185, 2054, 213, 1174, 5530, 316, 14, 4529, 185, 5662, 267, 1084, 213, 994, 58, 1244, 232, 5530, 2586, 209, 9020, 1244, 232, 5530, 2586, 16]",183.88113403320312,170.88717651367188,166.89305114746094,152.43565368652344,152.1503448486328,139.8512725830078,140.10635375976562,138.57852172851562,133.6331329345703,134.03018188476562
20,"[1, 178, 1922, 213, 2321, 1116, 14, 180, 3376, 324, 185, 7893, 339, 189, 558, 2773, 5024, 340, 468, 832, 245, 686, 59, 4232, 200, 876, 687, 306, 927, 16, 290, 2536, 286, 415, 1498, 186, 288, 1978, 837, 28, 4424, 15, 5537, 16, 372, 686, 59, 185, 1508, 352, 226, 7383, 16]",322.8704833984375,287.98907470703125,282.2122802734375,259.98052978515625,254.3170623779297,248.48464965820312,243.92996215820312,243.1688995361328,233.6757354736328,235.02627563476562
21,"[1, 496, 442, 180, 33]",18.107860565185547,14.681280136108398,13.67317008972168,13.512321472167969,13.242420196533203,13.944034576416016,14.016913414001465,13.569113731384277,12.838178634643555,12.639878273010254
22,"[1, 209, 361, 398, 355, 3118, 223, 14, 252, 235, 776, 5019, 14, 505, 286, 244, 200, 504, 16]",83.90605163574219,77.82502746582031,78.23982238769531,77.75282287597656,76.60755157470703,73.03214263916016,76.84054565429688,77.17645263671875,77.4166259765625,76.06548309326172
23,"[1, 277, 233, 226, 747, 33]",21.940185546875,17.92412567138672,14.189996719360352,13.808831214904785,12.830137252807617,12.870710372924805,15.373165130615234,12.738234519958496,13.227848052978516,12.647140502929688
24,"[1, 277, 283, 196, 2042, 257, 33]",18.18636703491211,12.988317489624023,11.773490905761719,12.631796836853027,12.50069808959961,13.834156036376953,13.171411514282227,13.42397403717041,13.61607551574707,13.054930686950684
25,"[1, 475, 378, 270, 16]",14.523088455200195,13.632806777954102,13.60915470123291,14.124288558959961,12.188986778259277,11.801370620727539,12.366201400756836,11.41571044921875,11.183115005493164,11.378582000732422
26,"[1, 178, 1098, 636, 1116, 14, 180, 286, 2102, 422, 213, 290, 777, 6303, 216, 185, 1880, 16]",70.06260681152344,63.303916931152344,58.3062858581543,53.33262634277344,51.262428283691406,53.203392028808594,52.800559997558594,50.553489685058594,50.04869079589844,48.36516571044922
27,"[1, 416, 231, 424, 340, 368, 231, 320, 478, 200, 517, 185, 607, 178, 798, 789, 14, 231, 424, 2320, 29, 226, 233, 476, 231, 683, 178, 744, 213, 920, 16]",117.79558563232422,112.26371765136719,109.223388671875,100.51475524902344,96.39234161376953,98.23666381835938,90.31166076660156,87.64958190917969,86.73363494873047,85.14694213867188
28,"[1, 1011, 309, 237, 3880]",24.751216888427734,19.20670509338379,19.86505126953125,13.67929458618164,18.189577102661133,16.81920623779297,14.189017295837402,13.064640998840332,13.4019775390625,13.722220420837402
29,"[1, 1185, 837, 1986, 276, 185, 810, 866, 6572, 216, 1651]",64.14453887939453,59.10658264160156,53.566680908203125,51.74629592895508,45.486690521240234,47.23368835449219,42.08280944824219,38.329978942871094,37.438594818115234,35.8460693359375
30,"[1, 231, 5181, 324, 1623, 245, 1609, 4930, 3451, 14, 505, 493, 587, 5507, 269, 200, 396, 1710, 286, 835, 5559, 413, 185, 4998, 16]",163.1046142578125,157.80438232421875,155.72567749023438,150.44461059570312,145.58840942382812,138.6540985107422,129.6819610595703,126.89517974853516,125.29359436035156,122.69896697998047
31,"[1, 1248, 220, 14, 379, 8736, 377, 14, 3410, 14, 437, 215, 1032, 253, 257, 14, 235, 223, 14, 9141, 49, 1446, 243, 523, 200, 377, 14, 437, 2329, 523, 223, 647]",148.80245971679688,134.24801635742188,123.19779205322266,125.25717163085938,113.22616577148438,118.71232604980469,114.57362365722656,117.32125091552734,115.18685150146484,115.02638244628906
32,"[1, 353, 946, 15, 2782, 15, 1040, 1729, 200, 1375, 1144, 200, 261, 1885, 3811, 209, 4737, 214, 2015, 16]",114.54974365234375,102.25566864013672,99.22835540771484,90.42671203613281,88.85641479492188,83.04093933105469,80.45552062988281,79.53193664550781,80.1518783569336,78.0215072631836
33,"[1, 209, 298, 185, 1286, 4184, 2968, 3043, 377, 14, 1113, 14, 1311, 309, 569, 185, 951, 402, 14, 226, 231, 550, 1555, 569, 378, 16]",136.0851593017578,120.32704162597656,118.63847351074219,112.51860046386719,100.94328308105469,96.21432495117188,94.88286590576172,94.80508422851562,91.37014770507812,89.37409973144531
34,"[1, 437, 5018, 9178, 200, 196, 379, 283, 2256, 3, 244, 196, 281, 3904, 275, 949, 359, 316, 16]",101.76591491699219,93.638427734375,89.96907043457031,83.11199188232422,79.74075317382812,74.07118225097656,75.30876159667969,73.37752532958984,70.35306549072266,70.56505584716797
35,"[1, 475, 287, 377, 226, 1360, 802, 3290, 720, 377, 226, 1360, 802, 287, 29, 209, 475, 287, 377, 505, 1360, 802, 287, 3452, 377, 226, 1360, 802, 28, 244, 618, 1967, 3904, 377, 16]",204.99166870117188,190.30648803710938,164.52044677734375,154.56126403808594,139.85736083984375,136.6077880859375,135.18927001953125,132.6160125732422,130.60511779785156,130.63217163085938
36,"[1, 180, 321, 253, 322, 14, 1291, 16]",15.83333969116211,13.89765739440918,13.105840682983398,14.345620155334473,13.5842866897583,11.894250869750977,13.401504516601562,12.78701400756836,13.148555755615234,12.761734962463379
37,"[1, 368, 185, 1851, 854, 3111, 14, 209, 368, 14, 413, 185, 627, 304, 189, 2527, 213, 185, 1130, 14, 243, 442, 230, 615, 200, 8922, 7407, 1152, 1175, 200, 492, 436, 209, 200, 185, 2640, 4072, 647]",204.69793701171875,194.35897827148438,186.36761474609375,179.99746704101562,182.17034912109375,184.5122528076172,173.4062042236328,167.1061553955078,162.71994018554688,159.74461364746094
38,"[1, 180, 281, 850, 9069, 200, 1921, 276, 196, 16]",41.07093048095703,37.61072540283203,36.02260971069336,33.07164764404297,31.910865783691406,31.772233963012695,30.459352493286133,30.472227096557617,30.560579299926758,31.021556854248047
39,"[1, 615, 755, 2738, 755, 385, 415, 658, 2530, 1425, 755, 968, 755, 785]",92.09487915039062,72.82302856445312,67.09683227539062,48.19175720214844,41.95657730102539,33.55580520629883,28.639835357666016,29.619497299194336,25.532136917114258,23.372800827026367
40,"[1, 180, 333, 178, 991, 1153, 16]",23.112422943115234,21.902793884277344,18.87771987915039,17.846233367919922,19.29049301147461,18.07904815673828,17.018640518188477,16.844335556030273,15.64747428894043,15.80644416809082
41,"[1, 564, 226, 7224, 319, 1060, 646, 408, 213, 185, 1375, 14, 743, 5223, 185, 1375, 5187, 199, 182, 2701, 564, 618, 33]",142.36093139648438,129.51882934570312,127.52970886230469,120.24484252929688,116.29544067382812,116.37557983398438,116.60888671875,116.6386947631836,112.19610595703125,110.21388244628906
42,"[1, 1014, 339, 185, 2979, 505, 235, 1886, 213, 185, 5879, 14, 209, 321, 253, 3717, 223, 14, 244, 223, 480, 514, 1756, 200, 185, 2723, 16, 294, 355, 1530, 274, 185, 2624, 1093, 624, 2250, 244, 6215, 15, 9299, 1680, 16]",216.43206787109375,194.84788513183594,180.85398864746094,190.80941772460938,169.5921630859375,162.54258728027344,164.34291076660156,157.65769958496094,153.24383544921875,151.8963623046875
43,"[1, 662, 1729, 237, 16]",23.780258178710938,19.167987823486328,20.856531143188477,20.997800827026367,19.03436279296875,19.227140426635742,19.17228889465332,17.918455123901367,17.90920066833496,17.693824768066406
44,"[1, 261, 196, 384, 200, 334, 339, 213, 372, 33]",29.580097198486328,18.353776931762695,19.09377098083496,16.848060607910156,14.923274040222168,13.545791625976562,14.716841697692871,14.674614906311035,14.762907028198242,14.43549919128418
45,"[1, 209, 2881, 552, 294, 5559, 377, 315, 29]",50.17237854003906,53.25680160522461,51.186180114746094,50.67549133300781,45.478294372558594,48.31952667236328,48.206748962402344,46.90395736694336,46.1478271484375,44.82783126831055
46,"[1, 313, 185, 1808, 202, 205, 3376, 358, 1709, 14, 361, 585, 358, 16]",77.40650939941406,76.85189819335938,68.44960021972656,69.48085021972656,64.386962890625,65.10469818115234,65.13817596435547,63.6475944519043,62.24964141845703,61.46635437011719
47,"[1, 361, 196, 283, 1296, 2463, 1945, 56, 14, 1995, 372, 244, 272, 1945, 56, 8320, 2676, 213, 4127, 61, 483, 255, 5917, 3225, 335, 1995, 372, 244, 272, 1945, 56, 8320, 2676, 213, 4127, 61, 483, 255, 5917, 752, 2758, 45, 16]",267.42083740234375,238.1296844482422,213.76693725585938,197.28131103515625,181.20999145507812,159.52734375,174.6505889892578,147.2296600341797,141.62240600585938,141.29949951171875
48,"[1, 496, 33, 498, 223, 442, 281, 514, 178, 6039, 244, 378, 209, 244, 185, 2361, 361, 243, 472, 475, 378, 270, 16]",98.17984008789062,102.06283569335938,94.52915954589844,92.73986053466797,87.76069641113281,89.33016967773438,83.73112487792969,82.02203369140625,79.81798553466797,79.13490295410156
49,"[1, 178, 207, 4432, 472, 287, 690, 6806, 14, 209, 472, 353, 8642, 335, 1728, 200, 690, 573, 14, 399, 7287, 5725, 1088, 16, 865, 2671, 286, 226, 273, 1898, 589, 287, 7838, 335, 230, 858, 200, 7838, 2979, 5725, 1088, 1003, 223, 1058, 589, 223, 996, 7287, 5275, 1088, 14, 178, 207, 4432, 442, 4732, 666, 5725, 1088, 16]",440.9705810546875,416.891845703125,402.292724609375,386.48016357421875,375.8539733886719,380.586181640625,362.81719970703125,363.1404113769531,364.510009765625,365.37213134765625
