,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,Hangisi?,1.9876394271850586,1.8135807514190674,1.9692133665084839,1.960684061050415,1.9233838319778442,2.111332654953003,2.0005006790161133,1.9633769989013672,2.0718512535095215,2.0789413452148438
1,"Kürkü, tüyleri ve pulları geride bırakmayı severim.",2.3622090816497803,2.189479351043701,2.0211071968078613,2.125342845916748,2.0043585300445557,1.9234718084335327,1.9052700996398926,1.9054508209228516,1.9069960117340088,1.8890131711959839
2,"Bazıları Onu yakalamak istedilerse de, kimse Ona el sürmedi.",2.03615665435791,1.92607843875885,1.8308861255645752,1.8347530364990234,1.8252792358398438,1.7963069677352905,1.7384164333343506,1.8000091314315796,1.7643908262252808,1.7333840131759644
3,Sorun değil.,1.3477046489715576,1.2909079790115356,1.1554237604141235,1.1777515411376953,1.0487546920776367,1.166252613067627,1.1709623336791992,1.0799134969711304,1.1173348426818848,1.1218507289886475
4,adresinden iPad için daha büyük bir Oyunlar göz atın iPadCasinoApp.com,2.540428638458252,2.2009809017181396,2.1735494136810303,2.0359838008880615,1.9157191514968872,1.961397409439087,1.7987982034683228,1.9060702323913574,1.9225598573684692,1.8946435451507568
5,Evim evim güzel evim.,2.88970947265625,2.928335189819336,2.9785964488983154,2.7834012508392334,2.575042247772217,2.5740158557891846,2.1435275077819824,2.2402126789093018,2.0421321392059326,1.9966943264007568
6,"Geçen sene, New York Times hükümetin yaptığı bir araştırmayı yayınladı,",1.522113561630249,1.455796718597412,1.297562837600708,1.3096222877502441,1.2481311559677124,1.1821740865707397,1.1426639556884766,1.1878381967544556,1.1776562929153442,1.1542245149612427
7,Beşinci melek tasını canavarın tahtına boşalttı. Canavarın egemenliği karanlığa gömüldü. İnsanlar ıstıraptan dillerini ısırdılar.,2.1045329570770264,1.9752469062805176,1.9285368919372559,1.910956859588623,1.8807686567306519,1.8640594482421875,1.904600977897644,1.9078755378723145,1.8803255558013916,1.8767437934875488
8,"Öyleyse, daha az eşyanın ve daha az alanın daha az ayak izi demek olacağını söyleyebiliriz.",1.7809866666793823,1.843504548072815,1.7435755729675293,1.6571139097213745,1.609089970588684,1.6429500579833984,1.5814547538757324,1.5551174879074097,1.587607741355896,1.5668615102767944
9,Hiçbir yere gitmiyor.,1.5062092542648315,1.208358883857727,1.149293303489685,1.056626319885254,0.9954206347465515,0.8999247550964355,0.8775279521942139,0.9086908102035522,0.8450577259063721,0.900070071220398
