,Sentences,Epoch: 1 (ckpt: 869),Epoch: 2 (ckpt: 1738),Epoch: 3 (ckpt: 2607),Epoch: 4 (ckpt: 3476),Epoch: 5 (ckpt: 4345),Epoch: 6 (ckpt: 5214),Epoch: 7 (ckpt: 6083),Epoch: 8 (ckpt: 6952),Epoch: 9 (ckpt: 7821),Epoch: 10 (ckpt: 8690)
0,Hangisi?,381.2901611328125,324.4036865234375,136.2110595703125,186.53370666503906,373.0411071777344,154.98040771484375,395.498291015625,417.38018798828125,342.8031311035156,352.8739013671875
1,"Kürkü, tüyleri ve pulları geride bırakmayı severim.",473.8790588378906,322.4481506347656,183.2467498779297,99.51054382324219,147.6977081298828,117.85774993896484,144.7276153564453,116.69680786132812,127.37513732910156,117.04376983642578
2,"Bazıları Onu yakalamak istedilerse de, kimse Ona el sürmedi.",418.24462890625,250.82261657714844,195.67189025878906,157.01931762695312,141.91818237304688,146.6581573486328,135.2576904296875,107.80474853515625,88.6338882446289,85.37354278564453
3,Sorun değil.,35.43565368652344,31.798503875732422,45.023197174072266,32.54750061035156,25.715770721435547,21.827463150024414,27.138771057128906,31.328113555908203,34.55978012084961,27.499038696289062
4,adresinden iPad için daha büyük bir Oyunlar göz atın iPadCasinoApp.com,1164.9615478515625,613.10205078125,573.5391845703125,342.6761169433594,410.46124267578125,501.5107727050781,493.91717529296875,513.31396484375,493.624267578125,456.085693359375
5,Evim evim güzel evim.,4378.779296875,6291.0146484375,3748.970703125,4304.21337890625,2132.3623046875,2601.13525390625,835.2373657226562,1066.3341064453125,592.2490844726562,587.6138305664062
6,"Geçen sene, New York Times hükümetin yaptığı bir araştırmayı yayınladı,",254.39300537109375,180.12718200683594,155.57044982910156,73.8745346069336,53.04016876220703,51.462425231933594,64.77519226074219,41.51433181762695,42.289920806884766,41.35818099975586
7,Beşinci melek tasını canavarın tahtına boşalttı. Canavarın egemenliği karanlığa gömüldü. İnsanlar ıstıraptan dillerini ısırdılar.,698.9959106445312,385.7265625,348.3220520019531,236.81109619140625,240.59228515625,206.2962646484375,207.1842803955078,219.13877868652344,180.51039123535156,171.312744140625
8,"Öyleyse, daha az eşyanın ve daha az alanın daha az ayak izi demek olacağını söyleyebiliriz.",338.71600341796875,202.12535095214844,215.73692321777344,208.20030212402344,256.2123718261719,213.06007385253906,206.70648193359375,172.17288208007812,170.04345703125,150.66387939453125
9,Hiçbir yere gitmiyor.,85.57843780517578,64.32415008544922,55.78177261352539,44.41707229614258,50.95915985107422,25.470888137817383,38.42011642456055,25.197219848632812,21.77560043334961,24.04610824584961
10,Biz neredeyiz böyle?,531.1803588867188,357.66497802734375,505.01947021484375,145.5782012939453,169.03994750976562,130.92926025390625,129.82693481445312,114.51529693603516,132.6759033203125,115.48038482666016
11,"Bir kere farkettiğinizde aynı tür şiiri yazmak işten değil, ya da aynı hikayeyi tekrar tekrar anlatmak, bu türün size alkış getireceğini farkettiğinizde.",700.7887573242188,355.1692199707031,391.696044921875,297.04803466796875,227.98326110839844,223.071044921875,196.7596435546875,199.74468994140625,188.7740936279297,182.15924072265625
12,Kullanıcı adınızı giriniz,2542.258056640625,657.6708984375,844.6441650390625,292.5388488769531,251.65414428710938,104.36206817626953,87.55162048339844,66.05699920654297,69.56375885009766,59.47391891479492
13,"Hepimizin vücudu var, değil mi? Bir toplantı mı kaçırdım?",198.55690002441406,112.4553451538086,146.1187744140625,96.38309478759766,79.59931945800781,57.4986572265625,65.94523620605469,78.65579986572266,65.08042907714844,70.90020751953125
14,Giriş Kayıt ol,1823.6356201171875,1468.9815673828125,1375.330810546875,821.4299926757812,486.9731750488281,885.111083984375,462.85308837890625,718.1090698242188,416.0754699707031,286.73333740234375
15,Bunu nereden biliyorsunuz?,79.692138671875,69.705810546875,39.964195251464844,47.49653625488281,25.050920486450195,22.727462768554688,24.877090454101562,28.67428970336914,30.223194122314453,26.785045623779297
16,"Hani bir görüşmede sanki karşınızdakine kafa tutarmış gibi olursunuz ya, oturup, karşınızdakinin yüzüne bakıp, başka yöne dönmesini beklersiniz, sonra da hemen cihazınızı kontrol edersiniz.",645.28759765625,434.24749755859375,315.8321533203125,231.1079559326172,219.9738006591797,199.96511840820312,170.52073669433594,180.7227783203125,156.49131774902344,146.7689666748047
17,Emin misin?,46.03156661987305,37.210792541503906,32.403907775878906,33.73207092285156,26.94278335571289,23.58262825012207,28.386091232299805,37.155277252197266,38.789031982421875,34.30950927734375
18,"İsa onlara, ‹‹Karısını boşayıp başkasıyla evlenen, karısına karşı zina etmiş olur›› dedi.",231.985595703125,175.1671142578125,130.1881103515625,107.95799255371094,93.69258117675781,92.18048858642578,63.99249267578125,54.14546585083008,56.56388854980469,51.79996109008789
19,Son birkaç yılımı insan motivasyonu bilimini incelemeye ayırdım. Özellikle de dışsal ve içsel motive edicileri incelemeye.,385.530517578125,181.3428497314453,185.96035766601562,167.35386657714844,145.29600524902344,118.63919067382812,123.14952850341797,102.74217224121094,97.99903106689453,96.20263671875
20,"Birkaç hafta önce, Ben evangelize her müminin sorumluluk Kampüs Outreach Ulusal Konferansında konuştu. Benim metin oldu 2 Corinthians 5:18-21. İşte o oturumdaki bir video.",871.9448852539062,807.0930786132812,849.5000610351562,549.2151489257812,490.1587829589844,518.833740234375,405.9675598144531,387.29681396484375,336.3143005371094,323.10687255859375
21,Neden koruyacakmışım?,205.89805603027344,209.34381103515625,125.47811889648438,95.55471801757812,96.0806884765625,158.01022338867188,84.55105590820312,95.77879333496094,67.22254943847656,73.794189453125
22,"Eğer bunu kabul etmek isterseniz, gelecek olan İlyas odur.",147.71644592285156,108.61541748046875,82.6496353149414,76.16220092773438,66.14764404296875,76.63592529296875,48.69224548339844,55.999271392822266,46.186866760253906,45.7823371887207
23,Bu ne demek?,43.04655075073242,46.65724563598633,37.21455383300781,29.97133445739746,16.70359230041504,18.518033981323242,18.68638801574707,18.907289505004883,16.48801612854004,16.732009887695312
24,Ne diyorsun?,28.628631591796875,27.75689125061035,26.662324905395508,20.04108428955078,19.900480270385742,25.931615829467773,31.129884719848633,33.811927795410156,41.739559173583984,42.445106506347656
25,Bırak onları.,480.00531005859375,826.0917358398438,565.2857055664062,87.61175537109375,71.60598754882812,85.80693054199219,76.04215240478516,68.01780700683594,72.49398040771484,71.04569244384766
