,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,It's not what you think.,1.2665038108825684,1.1859731674194336,1.034030795097351,0.9023422598838806,0.8855528831481934,0.8773115873336792,0.9841887354850769,0.91289883852005,0.9005094170570374,0.8727366328239441
1,"I like to get past the fur, the feathers and the scales.",1.9540935754776,1.854002833366394,1.939728021621704,1.788754940032959,1.726223111152649,1.757895827293396,1.7776548862457275,1.734756588935852,1.6878470182418823,1.7420120239257812
2,"Some of them would have arrested him, but no one laid hands on him.",1.7329277992248535,1.6624218225479126,1.5312014818191528,1.5130622386932373,1.504378318786621,1.3621492385864258,1.386770248413086,1.3233742713928223,1.3238166570663452,1.316782832145691
3,"Oh, it's okay.",1.5887879133224487,1.5782029628753662,1.3268537521362305,1.4545894861221313,1.4342703819274902,1.3760943412780762,1.2532916069030762,1.4479223489761353,1.3470038175582886,1.2869012355804443
4,Check out more great Games for your iPad at iPadCasinoApp.com,2.624774932861328,2.388249397277832,2.2260806560516357,2.231909990310669,2.0767526626586914,2.3472776412963867,1.9226160049438477,1.8499693870544434,1.6239460706710815,1.732314109802246
5,"Home, sweet home.",2.565492868423462,2.2691874504089355,2.2835896015167236,2.5785000324249268,2.648573875427246,2.6066012382507324,2.5885987281799316,2.415724277496338,2.542036533355713,2.54447865486145
6,"Last year, The New York Times published a study that the government had done.",1.856046438217163,1.5324643850326538,1.4439518451690674,1.3781368732452393,1.3983087539672852,1.287338376045227,1.27486252784729,1.2290434837341309,1.2307581901550293,1.1871699094772339
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",2.167069673538208,1.9204046726226807,1.7490425109863281,1.6523395776748657,1.621626377105713,1.5134516954421997,1.5426690578460693,1.4429856538772583,1.452945590019226,1.419808030128479
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,2.0357606410980225,1.770239233970642,1.5553855895996094,1.6011521816253662,1.519822597503662,1.5497134923934937,1.5503451824188232,1.4952666759490967,1.5052764415740967,1.442143201828003
9,She's not going anywhere.,1.2886193990707397,1.136923909187317,1.081526517868042,0.8752579092979431,0.8726767897605896,0.8234471678733826,0.8768046498298645,0.8215564489364624,0.8231929540634155,0.82342129945755
10,Where the hell are we?,1.6179274320602417,1.1806154251098633,1.1061688661575317,1.0794261693954468,0.9204656481742859,0.9336196184158325,1.0459520816802979,1.0062880516052246,0.9837455153465271,0.9321916699409485
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",1.8853639364242554,1.758557677268982,1.5854616165161133,1.5676264762878418,1.4745126962661743,1.521560788154602,1.4167054891586304,1.4356803894042969,1.3925164937973022,1.3963685035705566
12,Enter your username,2.390781879425049,1.7933639287948608,1.421730399131775,1.1647590398788452,1.1765000820159912,1.109644889831543,1.1365199089050293,1.1411436796188354,1.1539268493652344,1.082690954208374
13,"We all have bodies, don't we? Did I miss a meeting?",2.2863829135894775,2.083662509918213,1.9157540798187256,2.013277530670166,1.7246699333190918,1.7404621839523315,1.726138710975647,1.6978094577789307,1.751615285873413,1.7262754440307617
14,Uploaded on: {{ data.dateFormatted }},4.421998977661133,3.9397761821746826,3.458024263381958,2.952376127243042,2.794046640396118,2.5387771129608154,2.53495454788208,2.2873282432556152,2.278937816619873,2.164088249206543
15,- How did you know that?,1.034953236579895,1.114913821220398,0.9967738389968872,0.8666465282440186,0.8874921202659607,0.8202803134918213,0.8033269047737122,0.8462464213371277,0.7732371687889099,0.7821109294891357
16,"And if you've ever been in a meeting where you play sort of meeting ""chicken,"" you're sitting there, looking at the person, waiting for them to look away, and then quickly checking the device.",1.6560505628585815,1.5141267776489258,1.455195665359497,1.4584178924560547,1.418710708618164,1.3725957870483398,1.3575451374053955,1.339616060256958,1.3116512298583984,1.298543930053711
17,Are you certain?,1.4681168794631958,1.3707892894744873,1.4208499193191528,1.3474971055984497,1.1468933820724487,1.3131906986236572,1.280915379524231,1.206945538520813,1.2534598112106323,1.2360481023788452
18,"And he saith unto them, Whosoever shall put away his wife, and marry another, committeth adultery against her.",2.0118892192840576,1.722970962524414,1.6322840452194214,1.5405656099319458,1.4958950281143188,1.399693250656128,1.3662445545196533,1.4066746234893799,1.4566359519958496,1.419280767440796
19,"I spent the last couple of years looking at the science of human motivation, particularly the dynamics of extrinsic motivators and intrinsic motivators.",1.9912316799163818,1.6016857624053955,1.566070318222046,1.4726141691207886,1.4966726303100586,1.4504656791687012,1.2475003004074097,1.2961561679840088,1.243700623512268,1.2376534938812256
20,"A couple of weeks ago, I spoke at the Campus Outreach National Conference about every believer’s responsibility to evangelize. My text was 2 Corinthians 5:18-21. Here’s the video from that session.",2.338627338409424,2.0986735820770264,2.049278974533081,1.8861910104751587,1.8717440366744995,1.786446452140808,1.7606995105743408,1.7397863864898682,1.682230830192566,1.6668701171875
21,Why would I?,1.8067114353179932,1.9483717679977417,1.605919599533081,1.7803361415863037,1.7071794271469116,1.875157356262207,1.7117133140563965,1.6818735599517822,1.6878035068511963,1.6464612483978271
22,"And if ye will receive it, this is Elias, which was for to come.",1.999584436416626,1.8882664442062378,1.790273904800415,1.6478469371795654,1.7892801761627197,1.7876514196395874,1.8490560054779053,1.7276920080184937,1.7268956899642944,1.7023614645004272
23,What's that mean?,1.380236029624939,1.3658899068832397,1.3633673191070557,1.1930721998214722,1.39875066280365,1.2077226638793945,1.1666101217269897,1.1222509145736694,1.211132526397705,1.150034785270691
24,What are you telling me?,0.9922205209732056,0.8682534694671631,0.797356367111206,0.8158062696456909,0.7650437355041504,0.8271108865737915,0.7423456907272339,0.7089734673500061,0.7535613179206848,0.7610255479812622
25,Let them go.,2.1664392948150635,1.524849534034729,1.4687904119491577,1.3446651697158813,1.5309122800827026,1.492080569267273,1.3763080835342407,1.4458138942718506,1.597320795059204,1.5304641723632812
26,"A few years ago, I was running some of my own experiments in the lab.",1.4728363752365112,1.2993916273117065,1.2667005062103271,1.2319480180740356,1.1801451444625854,1.1291513442993164,1.1213135719299316,1.1136534214019775,1.0399256944656372,1.0458636283874512
27,"When we think about how we're going to make the world a better place, we think education; that's where we put a lot of money.",1.4637291431427002,1.2944804430007935,1.2717088460922241,1.2089487314224243,1.200380802154541,1.17245352268219,1.1497478485107422,1.0797669887542725,1.069181203842163,1.0822488069534302
28,Follow us on Instagram,1.6825522184371948,1.5608153343200684,1.255810260772705,1.0233228206634521,1.0627638101577759,0.9624771475791931,0.9337038993835449,0.7548606991767883,0.8092657923698425,0.8184285759925842
29,Top 5 Cities With The Best Nightlife In Europe,2.0918352603912354,2.0113320350646973,1.8678592443466187,1.7739686965942383,1.7425967454910278,1.636217713356018,1.5104504823684692,1.4464774131774902,1.3431432247161865,1.3429440259933472
