,Sentences,Epoch: 1 (ckpt: 891),Epoch: 2 (ckpt: 1782),Epoch: 3 (ckpt: 2673),Epoch: 4 (ckpt: 3564),Epoch: 5 (ckpt: 4455),Epoch: 6 (ckpt: 5346),Epoch: 7 (ckpt: 6237),Epoch: 8 (ckpt: 7128),Epoch: 9 (ckpt: 8019),Epoch: 10 (ckpt: 8910)
0,It's not what you think.,24.66670036315918,19.783939361572266,15.965815544128418,13.287619590759277,12.68548583984375,12.196894645690918,10.037026405334473,9.421443939208984,9.842507362365723,9.341090202331543
1,"I like to get past the fur, the feathers and the scales.",229.29437255859375,116.97280883789062,120.6981201171875,118.46699523925781,129.4748077392578,102.94430541992188,98.46115112304688,77.64517974853516,82.72786712646484,80.89047241210938
2,"Some of them would have arrested him, but no one laid hands on him.",200.74029541015625,104.27839660644531,82.52542877197266,90.01236724853516,86.37195587158203,74.6212387084961,81.7490005493164,58.64616775512695,51.66401672363281,50.62391662597656
3,"Oh, it's okay.",21.081520080566406,13.297358512878418,10.629598617553711,11.145845413208008,10.977052688598633,11.866621971130371,8.15277099609375,8.396198272705078,7.960854530334473,7.545017719268799
4,Check out more great Games for your iPad at iPadCasinoApp.com,874.3255004882812,724.9736938476562,684.8825073242188,507.5085754394531,264.8257141113281,317.2403869628906,284.7998962402344,305.9051818847656,241.7444610595703,237.90191650390625
5,"Home, sweet home.",338.3934326171875,322.1298828125,337.8478698730469,290.55670166015625,279.9324035644531,666.8176879882812,310.4276428222656,256.3091735839844,220.58554077148438,266.31964111328125
6,"Last year, The New York Times published a study that the government had done.",290.3244323730469,200.80711364746094,148.26547241210938,111.3362045288086,93.31880950927734,93.59916687011719,86.41129302978516,64.11433410644531,65.50952911376953,58.77525329589844
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",342.2026062011719,287.42340087890625,224.34823608398438,227.49578857421875,175.64846801757812,148.9312286376953,176.88992309570312,167.11647033691406,162.96653747558594,155.8633575439453
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,253.49270629882812,227.50912475585938,171.21604919433594,196.5010528564453,183.41783142089844,141.47401428222656,166.61669921875,131.74502563476562,136.5166015625,128.26766967773438
9,She's not going anywhere.,34.43912887573242,24.03547477722168,25.7642822265625,22.664737701416016,22.21039581298828,19.3941650390625,14.635201454162598,11.157638549804688,13.830517768859863,12.369617462158203
10,Where the hell are we?,71.37006378173828,16.615930557250977,27.594980239868164,17.59684944152832,14.515965461730957,17.93083953857422,15.437141418457031,11.031754493713379,13.566969871520996,12.78062629699707
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",239.58221435546875,173.41281127929688,136.69554138183594,140.23020935058594,138.93368530273438,129.29354858398438,125.35205841064453,112.66525268554688,93.37525177001953,90.84773254394531
12,Enter your username,459.184326171875,773.1463623046875,405.9569396972656,222.1892852783203,362.6493835449219,231.302001953125,215.4522705078125,243.1621856689453,122.31558227539062,110.64759826660156
13,"We all have bodies, don't we? Did I miss a meeting?",190.50576782226562,121.12626647949219,151.73849487304688,84.2154769897461,95.18254852294922,83.17494201660156,68.12593078613281,66.88108825683594,74.51641082763672,73.89031982421875
14,Uploaded on: {{ data.dateFormatted }},12117.9599609375,7240.62353515625,2879.291748046875,3480.04150390625,7278.29296875,4046.46630859375,2980.922607421875,3316.95654296875,2025.458984375,1600.4022216796875
15,- How did you know that?,18.021007537841797,19.225614547729492,10.086785316467285,8.968395233154297,11.662100791931152,10.728772163391113,7.447694301605225,7.527900695800781,6.846148490905762,7.161909580230713
16,"And if you've ever been in a meeting where you play sort of meeting ""chicken,"" you're sitting there, looking at the person, waiting for them to look away, and then quickly checking the device.",150.70361328125,130.9233856201172,128.13392639160156,116.40742492675781,96.76520538330078,83.62847137451172,81.67688751220703,77.22638702392578,68.90521240234375,70.46095275878906
