,Sentences,Epoch: 1 (ckpt: 743),Epoch: 2 (ckpt: 1486),Epoch: 3 (ckpt: 2229),Epoch: 4 (ckpt: 2972),Epoch: 5 (ckpt: 3715),Epoch: 6 (ckpt: 4458),Epoch: 7 (ckpt: 5201),Epoch: 8 (ckpt: 5944),Epoch: 9 (ckpt: 6687),Epoch: 10 (ckpt: 7430)
0,Hangisi?,247.3753204345703,152.6753387451172,235.05484008789062,229.56141662597656,207.00692749023438,348.5762634277344,256.355712890625,231.2818145751953,312.4334411621094,318.63604736328125
1,"Kürkü, tüyleri ve pulları geride bırakmayı severim.",4232.421875,2298.288818359375,1267.392333984375,1832.0560302734375,1194.5308837890625,897.4617919921875,841.5342407226562,842.0717163085938,846.6842041015625,794.5352172851562
2,"Bazıları Onu yakalamak istedilerse de, kimse Ona el sürmedi.",1160.7037353515625,792.5686645507812,569.8469848632812,577.5355224609375,558.880615234375,505.4885559082031,413.59710693359375,512.0161743164062,452.5564270019531,406.4461975097656
3,Sorun değil.,41.95638656616211,35.84330749511719,24.61890983581543,26.191125869750977,18.315828323364258,25.369277954101562,25.702726364135742,19.968496322631836,22.1516056060791,22.43070411682129
4,adresinden iPad için daha büyük bir Oyunlar göz atın iPadCasinoApp.com,3705.19482421875,1235.8131103515625,1130.88037109375,724.7086181640625,491.1512145996094,569.3565063476562,336.4833679199219,476.0584716796875,502.14013671875,458.78363037109375
5,Evim evim güzel evim.,4503.3408203125,5039.30029296875,5833.3330078125,3304.658447265625,1801.742431640625,1796.3671875,513.00048828125,679.7659301757812,381.87457275390625,334.558837890625
6,"Geçen sene, New York Times hükümetin yaptığı bir araştırmayı yayınladı,",514.0759887695312,391.6615295410156,204.68295288085938,215.06056213378906,167.12411499023438,127.51557159423828,108.4406509399414,130.5123748779297,125.17477416992188,113.705810546875
7,Beşinci melek tasını canavarın tahtına boşalttı. Canavarın egemenliği karanlığa gömüldü. İnsanlar ıstıraptan dillerini ısırdılar.,3574.8955078125,2162.61181640625,1803.4908447265625,1684.348876953125,1497.83154296875,1403.6253662109375,1643.24072265625,1664.292236328125,1495.252685546875,1474.576171875
8,"Öyleyse, daha az eşyanın ve daha az alanın daha az ayak izi demek olacağını söyleyebiliriz.",513.3776245117188,639.11865234375,450.30035400390625,332.5971374511719,281.08123779296875,316.4920349121094,255.1376953125,232.64439392089844,260.69873046875,242.41835021972656
9,Hiçbir yere gitmiyor.,240.1177978515625,81.22681427001953,65.51665496826172,46.762752532958984,37.425716400146484,26.43916893005371,24.369792938232422,27.296171188354492,21.653873443603516,26.453153610229492
10,Biz neredeyiz böyle?,1642.7001953125,403.89556884765625,730.3298950195312,419.2914123535156,609.1256103515625,339.0399475097656,374.7403259277344,536.976318359375,426.4161071777344,402.64776611328125
